id1,id2
570886,329940
454382,235844
424548,512205
668089,466413
315554,215309
342580,155598
916868,849816
158819,636211
624336,255520
774319,774803
18197,296687
333621,658801
414475,943722
142202,375082
751194,489076
677074,871772
780205,18467
519728,740443
165432,469563
270412,194325
651769,957129
261772,108333
110259,349274
185792,380382
546517,497067
34015,899384
972415,502249
310728,626339
657853,262463
57464,657394
76487,519112
874035,818384
444579,389747
591059,740900
77003,820517
157368,383608
967327,505007
662016,312419
39325,161702
333597,513293
586322,110566
116404,714426
125902,896599
763169,91127
844826,873956
409619,803741
846068,967538
217130,775592
211304,628250
483868,684123
974831,190922
803860,337328
206488,221257
227215,592963
978807,125889
771412,194831
688735,57689
856048,905116
71457,789947
804884,210097
692534,864086
118431,600681
822777,460593
364923,799160
698096,251163
137147,86654
370005,599701
619287,599277
159571,162610
67432,149235
786867,294172
801824,77189
355478,39160
473771,372440
78552,47924
861487,363702
160543,470339
905374,416452
237555,277197
393664,210919
72768,276851
631198,867816
545422,223926
392613,258913
215362,548744
59102,275068
403317,121393
690060,206488
92844,481515
544738,663447
549869,504735
481033,646417
322320,620071
9815,827826
467743,785926
764409,891313
923268,610632
236797,400817
813804,495016
449191,876061
606388,942783
284714,133232
340733,431683
48122,178622
98919,723131
747287,7351
624515,240703
52002,184322
229126,381107
81390,428546
68948,647886
229538,486867
540668,692967
895378,698907
126316,674863
283144,618092
199418,731075
340942,407426
607875,160098
217402,195689
198039,150357
739382,878511
696240,160733
292270,144611
780656,696838
806491,516267
874209,625409
227215,592698
8893,442228
58406,17018
736595,241560
291939,524589
205598,554963
242179,914661
135984,636846
447777,278257
455832,802044
177104,605719
340733,431704
466413,214426
723803,433284
93486,590598
691642,963201
584060,141253
173872,441430
46988,157638
739382,788450
171538,461825
975605,464446
4146,91580
176826,129296
51143,930744
961885,695755
515323,329591
298476,622207
467743,451442
480671,137239
296019,799371
744278,466928
460258,479590
383678,568728
198651,95597
502450,300513
211844,501917
548200,319525
642017,668089
742125,889635
298921,496692
897267,74914
791015,708436
197197,138298
320982,370914
913709,389424
801144,319121
530966,254813
936527,194831
630994,762367
796640,381203
340820,398499
337435,618011
235916,42210
378005,978421
135470,136306
718584,942273
350255,381798
575286,549171
713599,216113
350255,693480
23979,631446
416452,438459
20932,741432
972373,100631
562068,974044
335006,722343
138035,134920
34835,508402
444329,620335
511743,821028
149457,91127
150948,676912
114586,640651
904652,968275
303729,937475
906763,779534
216090,367400
682943,48709
534455,172541
572621,413204
771412,194369
760192,412394
928691,555362
496635,140403
797131,171655
821100,636064
882530,302507
544418,907114
514303,56022
318298,574592
606394,686517
763897,596146
513970,118431
450975,272519
381374,255520
531615,46075
942782,637084
363800,513261
946055,608970
113621,511658
414390,817944
115136,940616
518675,672105
725981,936026
732771,63863
696071,377543
495563,315200
525570,224921
479284,95908
57253,771267
555843,812695
361641,655681
806673,206994
451442,198271
284095,563045
956494,774306
603122,249539
380355,928691
110133,167099
132591,940093
452998,806341
580355,975650
339841,358395
216874,664093
33170,250714
578271,825797
940510,834991
111843,260402
60688,433182
919938,83073
659820,759659
396918,456366
319739,104172
823142,820517
108197,436688
600419,785489
152040,378656
608188,276738
939043,422662
93022,230535
432876,958614
442793,708573
41988,918054
67828,92754
246369,844165
622569,111754
42373,543788
710670,539741
878413,436799
223808,555571
739382,696071
186553,692945
393948,694855
569577,27979
38310,481676
77476,608720
540916,590672
303729,674348
313858,817074
129559,219736
38425,937475
167382,95787
498426,247771
952392,815597
597171,478837
29384,814279
724159,402438
163466,52822
903207,199432
326153,262996
468878,124101
189169,143810
927523,827892
819998,485842
908324,390862
499972,301153
525679,82603
750341,610589
540080,145187
6299,321703
238420,841369
175095,19869
114893,952803
246568,451163
798321,470426
911457,134159
691117,161868
826469,69568
618011,596884
663969,267346
427366,507889
765505,478526
660675,397277
96227,312901
709565,57626
556549,429751
194369,940616
362032,745585
739454,850233
939248,794782
401365,79561
881732,479900
136488,711524
471813,416880
249116,827543
160264,154047
453224,293480
944770,846739
201160,412670
628220,843055
15510,831107
628390,46929
697128,26346
303729,937134
393893,923906
224379,879068
863252,414773
702086,674348
205155,45686
184429,766206
873342,452365
351370,513094
782845,72315
140881,659582
441045,401435
938185,397898
255229,781250
191892,588080
183272,771412
923641,881701
556936,372138
935470,832493
491163,415212
579701,409855
910412,855643
746058,349913
524541,400935
32874,61650
616780,175212
568113,186375
752728,418443
819377,76373
868900,722722
499246,193709
607875,22996
77132,15684
462476,17168
70259,157271
667293,785761
562485,319001
468982,61360
699934,629324
367036,269026
682108,791224
21567,385475
872365,321415
495563,118124
259845,631790
866814,164158
654553,431639
909382,871772
853287,261117
706858,451716
142944,348270
790947,492244
606653,810150
716402,380355
407133,83304
508355,871504
819165,620562
771412,721477
679174,854519
724655,413467
621837,49496
895359,946060
835680,903948
401488,588080
630150,421032
490739,561328
133988,133947
629957,378136
625132,134077
569697,674069
534637,201160
797995,701331
157344,150354
263655,386928
893331,693401
307953,157671
326501,524479
648471,516463
403843,544086
520011,240537
399670,963775
611747,290493
168450,167436
838355,755244
607875,92502
629313,368793
601655,153970
21659,530102
32118,523869
713599,135006
124122,517072
387138,34268
800948,631070
877594,228029
959523,376852
866856,4848
157156,46427
323002,595470
487554,581789
773971,633165
507316,191672
564721,267598
421017,860616
759410,241572
411175,465071
863246,164851
367337,199145
249116,463046
777524,917955
10647,759962
800337,911002
34455,675559
191278,374962
684395,510901
727528,855844
391375,121604
16760,309883
745833,814471
571061,219473
356605,411503
363488,116483
612758,609545
102172,644442
927611,164344
504952,428546
258603,360598
585356,238320
22949,90312
64086,43964
603725,304882
523647,186707
327346,197533
648797,580735
201160,412831
579752,568644
928900,697633
460761,18623
305500,283846
770798,227322
387730,232868
857224,587686
853730,293882
563444,575180
585813,561471
63863,81401
380392,597153
268029,789797
923268,919207
584586,708071
301974,4848
370794,484408
919984,682000
929375,748661
401599,35059
481046,246582
409926,333668
878865,368792
475828,915629
403829,17717
763022,772658
118124,132154
604057,261671
936704,453558
278175,797383
444790,246440
769212,740195
225006,423763
11656,304205
769989,300618
976006,64376
831058,745148
620562,399507
936778,724656
833067,330211
961721,377293
310856,14663
409855,67032
596610,722343
831412,573806
46988,897267
388097,247790
572961,23904
876269,55240
275423,583900
385963,968470
895759,952132
23836,73877
328642,797564
461494,335447
201160,845290
472448,471963
379993,302158
564334,546978
632912,317194
920816,263446
76391,830841
902916,373452
192039,13641
637084,273578
550444,13641
316559,454575
337054,664437
639481,706053
205598,123474
823605,678004
662469,788583
470365,622907
728309,136919
33865,841110
857466,579556
5645,135979
631469,92502
223945,577686
773217,301625
223756,889956
292130,691988
572674,117013
965466,915267
876662,82154
563045,373149
699030,265307
74419,918283
196662,221887
739382,620562
846741,587056
434719,659113
796462,616235
658801,29499
361059,451639
174442,420274
728491,204741
84656,136233
657945,825965
698970,229455
108333,923270
446074,244899
979686,480923
101248,724438
106727,416272
759871,168403
245898,300024
54647,653984
805083,348794
189625,173352
356605,215598
671349,544006
970137,87634
443507,434879
38310,768065
170229,319525
842359,204435
315793,545521
845713,866064
1333,403939
825843,359588
227060,198784
526876,117090
165399,320795
29960,906103
863699,119946
648158,562068
521975,149213
38425,97271
651745,361614
692024,112866
610975,957030
280792,612746
61340,456258
685307,951102
245327,559142
807366,902098
686922,34456
160733,712692
849580,401086
27042,907746
371961,40526
932824,238195
143766,962721
972339,690497
852812,572574
557925,598782
419766,339153
867444,92401
905116,529536
355795,120208
175096,277752
681443,707939
452021,977067
660298,250568
546068,458123
59917,52619
90412,673918
748056,597265
184620,495075
643985,185778
242415,499246
360272,820514
825037,303750
39152,221206
261040,352445
906474,810461
34978,234968
318901,112177
916185,925157
547156,299567
285111,917955
139401,283487
330193,772552
178536,8168
960292,206697
326356,499896
272187,555520
180583,825578
57059,223125
301900,637084
692949,339984
917467,716662
283495,737194
583662,930817
640019,724204
329483,463046
2094,337364
529998,240070
277194,755522
91580,771412
194831,496391
521668,858760
98434,202743
679309,333846
537883,426829
30260,615355
175721,923993
340726,445097
141029,152399
492502,137081
218200,333827
948035,501145
605690,895378
522460,804548
950211,589763
338738,415677
647515,613016
821376,366425
747702,835900
890443,942070
314977,135999
840641,860015
261527,74175
688470,608762
914341,161017
960841,843503
467962,372372
681464,890758
93398,162345
122598,539849
842283,847746
323401,252912
382061,974383
358342,18925
351370,664193
454027,661663
285965,958790
81401,265632
118124,156511
418209,314600
80214,62658
136489,627832
510056,530375
977118,642017
689353,659864
462305,675130
637769,533299
163492,182460
667749,523703
278175,774361
745232,452767
149461,721477
515854,33565
181576,908992
832157,44589
214441,591869
895682,619167
316518,561990
609439,185583
853619,847887
58010,819306
256926,828396
592698,658066
821877,977118
525126,504267
902262,308685
90949,811509
611802,460521
802488,745871
434533,851082
193007,680742
287653,673984
415461,24167
779124,381633
940307,865856
297504,221206
65592,960045
742070,19031
222789,69317
93765,91983
400120,962346
41739,227060
32054,26681
871890,676171
584097,352351
510631,192957
85245,298235
596113,374348
66804,111572
629751,608970
906347,869695
915747,447131
416394,110133
801824,927099
433122,813326
571529,146624
936468,106344
504962,606792
144078,879646
759871,739406
94493,14083
964648,434559
186375,767767
194831,525679
510901,384519
860616,44662
19031,323476
651958,188156
628260,895077
453224,436291
682030,571206
383581,960368
401365,913709
272455,887398
862424,946354
44405,901092
265260,620562
571129,252675
974383,702086
798643,684525
690554,556272
965120,934739
844490,813291
619910,275361
622477,783746
380355,156511
609439,185613
454581,105237
377928,606772
433494,417899
508019,518339
411850,915418
69428,681804
607278,937402
928914,201188
301789,843459
287676,444196
38425,607875
965645,205997
657860,541180
780471,202099
929007,101534
436575,617133
34594,802058
627926,534358
553241,547241
669319,632317
642425,932015
399507,340733
410277,315200
421796,178713
396299,746068
245831,56815
670564,898769
682971,727528
276479,852641
539741,81390
710015,517784
319679,895975
18668,892808
390234,194831
160098,702086
555185,758689
861009,355508
358803,588710
819165,265260
479441,531505
30363,341578
4146,414263
377252,596766
811006,370517
156511,423853
759871,739382
712964,118682
709404,493340
801187,81502
941367,554653
573564,299083
59763,520342
866954,842902
548744,763897
794239,573435
281815,251065
629358,379025
743099,7267
557252,426259
855844,819165
777528,186217
734995,493205
82603,38425
627926,376100
955105,500758
739490,160098
739490,642017
693285,248011
513810,432962
903916,646259
522974,653374
495347,110429
674348,607875
255520,787868
144514,106703
88364,738611
119588,449777
323623,356260
655145,918590
440169,119946
461825,684755
503883,22102
588869,467348
503704,523849
672508,681120
917657,240294
501223,613491
68085,554963
484282,326303
332570,132139
594677,882260
573306,635770
401278,685362
903254,844977
84791,941849
90312,942607
500375,386560
404236,234346
183272,620562
71079,514855
158639,923851
943890,285690
3602,474800
702475,190823
669491,55462
41064,417249
928315,124782
506079,547007
175721,831058
44808,393819
660250,496992
43427,415461
771007,30952
954191,470910
502249,359643
19490,178671
815795,95225
317194,134746
449383,10980
729326,858030
913081,665069
905049,654842
393216,782906
339872,310724
145413,464523
864841,938264
544228,734102
694226,23698
278853,589113
969868,381616
230535,340097
116163,768090
16583,853469
479643,430200
768337,308027
767643,122242
348221,516311
218697,910066
182599,111200
661235,570127
284154,443740
206570,913374
484461,284203
193007,578945
371807,571529
891493,434907
404386,437339
39225,808013
104746,683871
171655,752188
250657,616688
799532,247790
145413,107371
349002,368506
320407,212122
858708,913210
334896,793500
372877,710670
534979,678216
304094,529907
501700,764269
85963,154294
217415,827040
441530,97249
760512,885163
632317,697295
451949,525866
623189,397194
865568,603223
292310,323568
802077,184807
602265,78418
146188,427874
336823,928840
251244,145070
976006,375317
968801,117984
369530,913124
277188,937866
543519,748780
912425,638832
555362,377543
16178,885362
206697,90298
822709,571529
947703,882650
360650,666377
707639,134237
490739,64664
798449,975141
161868,797938
41881,319842
487200,795009
118061,897996
363201,811586
329836,339104
554212,610975
870856,96352
97723,651946
279984,758956
955032,390313
814305,246619
635613,507435
718632,474888
287153,964075
446326,909265
929375,35542
763823,682670
416355,378453
899165,509020
127759,580985
2132,607681
509418,953240
518287,266417
476218,442793
352878,673399
159738,724434
348928,466534
660891,201485
489928,281631
53100,359405
108448,954348
567355,16497
581039,259230
293399,780585
934658,37961
329412,171081
544539,571279
362147,192736
307586,595667
507680,759445
753219,736855
924885,765943
538104,570957
254008,674118
506668,556140
821877,739382
272455,887209
552103,81275
842283,711322
667673,368669
303729,423853
74914,937475
937475,716402
458527,683339
896773,185778
269309,872986
94263,238771
713324,799382
76262,628804
774803,863610
517982,924123
124967,818317
886112,768048
444087,148649
860712,437268
960248,895682
103139,798643
153151,412738
805922,231618
853040,431907
213088,194621
689992,572813
564557,514958
945115,269501
650490,884159
299567,877002
928767,407490
119013,273506
372877,710804
821877,739406
797983,507889
90751,732840
345176,863365
403829,444459
890975,54326
73095,114936
415461,392797
36565,950086
161017,956249
791653,417040
656895,775723
155508,213196
821877,739490
936331,473638
10428,138873
558088,921916
419475,527175
53469,232963
311038,136306
847205,256073
278622,830968
268911,750431
437919,930004
6974,120902
434349,701453
835120,943913
146912,209725
684073,92760
183272,92502
823715,285698
194454,41913
716807,355394
880723,566665
701648,259463
879111,787786
785049,927908
22281,827986
741973,647106
89510,855740
845610,355216
780364,115132
780364,115136
399228,114463
509015,775180
811509,775571
510661,177768
804891,879962
4617,215591
718747,896287
685205,663251
898300,631070
151179,831107
617000,762960
968574,816118
321703,962346
413204,154343
83821,27489
334789,261973
684123,239298
735185,976006
120828,842940
924069,976512
772404,539990
446740,549636
487200,5936
781024,202305
739715,832360
533113,712670
953235,36501
149253,519728
414263,431683
637084,335881
444790,697128
823675,515657
628580,821368
632748,785023
550368,566983
391732,437316
804541,615634
771412,727528
277286,293277
944768,864756
179981,517072
867188,866837
171822,707588
74914,46988
694674,483156
164291,448437
406721,707094
756390,220650
757176,678216
623014,86305
225883,954910
758808,872181
592794,182334
451388,268170
101959,6829
26265,893887
580293,242415
414263,431704
631198,401365
949196,840341
485721,461047
87693,435330
434533,854519
925750,368271
630603,643216
419878,119946
776621,266135
631252,129045
351430,815416
565702,892167
508789,263928
13450,946051
273370,396413
403153,386465
474380,328915
467743,559693
489615,230701
621656,611820
96995,361584
506965,444596
863610,513066
37306,644560
97580,378779
768583,167330
371991,514326
467478,82320
198039,690060
150618,214342
520706,34373
389672,163519
602924,166359
635193,481046
657703,384921
60350,242544
491241,217509
129045,908564
390234,682971
674348,156511
747413,714414
575783,552946
378082,408214
46717,775723
373334,886559
424225,123924
118016,710804
236907,520541
927009,720890
398852,217415
822939,516075
719916,267540
372699,921084
671349,675338
73809,221703
725290,427963
749687,818189
151893,515060
197695,827522
359558,541019
344715,924195
637084,335697
145221,296927
311295,67032
283722,97079
399410,831475
576807,516540
337364,547754
591136,282702
878511,496391
842402,459297
75469,526123
729725,281253
738970,128473
672339,385146
636846,697128
933241,711140
103158,227067
555362,399507
525906,640991
701453,832370
712039,848757
471910,744050
649808,438459
837590,59980
115813,455191
693455,344433
99007,237147
680742,326153
198039,564334
93486,290416
906047,18485
914341,785434
327575,193394
227441,895530
851527,205409
443083,536400
312755,75320
58357,111551
702861,638626
234284,173609
946055,629751
325636,786432
38425,315200
209969,82366
403315,358717
35784,542278
159905,889733
441067,842705
800211,125072
615922,344200
765943,468362
194831,620562
952789,421896
56266,895719
960612,348344
508538,649580
77261,583896
682971,525679
3872,944451
214995,306212
662849,17168
967234,377543
331549,978941
131878,331179
590251,168449
910920,368597
331587,878033
741731,235951
43669,52333
245786,490993
99512,358599
659500,373034
623014,453365
201188,663896
487255,768335
937134,390234
3126,636317
90172,647433
118016,710670
583790,941624
704360,263655
801187,544829
156705,485328
284126,897759
8165,804567
785810,878694
457609,654838
896981,311855
124955,724446
58476,562816
514636,370005
118124,678004
605899,154370
73034,871153
261040,207878
585521,282132
268032,276660
409082,894648
734633,560670
599532,611078
573782,101823
323175,163875
327647,25655
728643,777666
644556,219692
167330,246573
644820,597637
915629,75320
721671,176266
544380,598914
31017,286607
64524,786630
631469,865055
252918,561670
363702,924885
415212,693285
691099,123320
700992,630379
860641,628509
801510,361687
280882,201787
611202,615994
759859,332402
798264,507622
47965,158682
975733,332898
697128,435586
469775,405508
924873,446588
797564,629613
95436,603038
214300,848755
431110,857238
819984,179017
101441,187534
952680,649102
920526,877208
226736,695699
955199,784061
304174,85929
201653,858748
377503,606798
386560,592963
822035,697831
377543,214426
87569,37185
814576,323993
687298,593878
161796,430060
451336,431907
769319,847835
138312,928691
713599,567833
183137,362370
467445,85957
110429,614024
95865,410119
772022,419440
824574,685242
286428,818141
183272,821877
322998,22281
179132,792584
529155,803315
129788,443115
407296,481447
785651,17289
745449,939465
940307,433298
280160,432962
340762,645772
555362,716402
662282,817881
328219,49310
7555,571055
882193,759357
156561,400309
979071,228376
685242,318022
959294,898146
729006,256177
831870,736380
900861,77026
157638,239351
137320,46439
884367,608854
140726,96438
106211,414160
568726,495378
258532,862731
288419,895566
553359,277140
40820,406150
102423,186342
440514,280207
86721,922102
630683,387633
306601,339734
659947,24299
374235,420108
976730,781689
50301,138715
223328,516431
395297,245133
878023,873992
788450,38425
630266,101258
709718,172307
861953,300618
629613,493484
578458,381231
643119,894925
431704,759871
867424,363746
688317,386805
647534,384191
405778,920093
24378,50539
495347,936527
715970,366446
888522,444563
363201,538058
823265,97904
585069,16555
797133,255402
408627,509891
389216,822431
639793,545508
833193,156215
861093,411175
34373,427952
578945,756999
760430,276937
974928,367981
41202,441979
689958,32054
903254,418482
455267,68739
902098,272231
784906,927183
827971,123901
91139,791286
454074,800508
198072,339674
682971,92502
571674,11208
207896,173291
258187,419878
429247,896879
38046,104228
628104,191159
277197,873168
141400,255337
743224,254842
688378,966422
423227,914879
288606,53357
751,173681
837506,696049
820765,675722
698058,369086
881579,327596
703639,428292
124720,483151
792802,765377
573831,835058
189038,328081
784043,226554
487154,502375
760634,698778
861093,465071
195325,553394
237895,493066
976643,977592
495563,160098
420274,481985
86125,230337
233752,901378
771412,819165
45457,929370
742823,146998
414263,716402
771412,788450
317407,724623
440977,772045
265260,739490
162604,322795
473638,18398
754614,729973
614024,940616
496391,555362
311295,819233
927050,895907
849675,700413
580984,250586
152007,351873
898989,603073
644370,878612
174787,800409
667367,639258
766176,791253
357254,843449
99453,245492
19713,771007
242119,83098
691178,36631
371702,715184
303289,806907
877964,725311
156928,829366
756999,837589
428429,76704
707597,934072
924885,157518
689519,651958
691642,596880
328219,316208
766323,850291
123785,583327
669784,743056
410277,678004
354532,463110
41307,564867
603963,135976
695197,749024
979949,43733
890442,584876
265260,168403
26906,961516
214426,495563
747942,504503
189451,705219
746675,925723
147051,764769
50061,904654
138739,537034
339396,646717
975101,699630
401130,648534
425553,558779
11401,330065
537570,27904
847201,875746
308040,706641
160098,525679
224060,78604
539176,542080
396700,454337
863722,911599
176653,919659
437143,346304
705074,874402
200077,819020
711367,299762
930689,545252
193395,346687
368271,855782
858211,717481
541138,702475
818189,301129
481454,184962
671261,161796
141734,311544
715571,968009
482301,743638
807211,684320
395712,444419
865816,952642
266417,276043
912653,941367
245552,772213
614024,194369
397548,479284
395133,114132
678004,668089
528350,328032
163978,897913
733457,92496
269069,459480
72840,713729
388454,501918
354532,312623
38425,721477
351530,875151
160098,390234
655767,569422
375815,448464
891992,294837
23147,172680
497067,948220
118431,379375
463126,250868
177087,113550
491691,836915
745715,741731
788177,702490
694521,240112
912184,901893
125289,182953
194831,702086
667212,521973
881460,244741
771412,390234
324653,946354
464235,645909
719451,121035
521177,65531
470934,706188
939749,200644
94175,910300
603225,375452
367731,76492
679145,653140
266135,818227
436944,560860
724359,609875
125778,370573
333668,107705
767417,225927
800721,75914
908120,101441
473603,175042
78491,781313
82603,596113
682971,46988
130759,172680
434719,460972
214426,495347
434940,804859
506311,811948
888311,162768
680537,71978
433664,794231
168206,178391
88691,978739
666466,936765
18310,431233
190730,381495
674070,682000
463228,37010
352602,672629
241572,231651
483953,665014
881556,521973
956908,657850
583674,269362
116765,482766
354476,674348
417323,31837
871153,331598
568520,849465
823536,84283
252775,97748
418339,712678
175721,648158
217835,807527
386382,971933
445584,280882
699017,715740
460484,700792
326389,515583
98380,648433
162604,450809
272012,966883
823605,303729
152428,637309
873321,193089
566699,210244
496066,832442
163317,437316
671323,873856
737031,627543
974383,696071
194831,596113
965931,165840
727528,702086
730948,708069
12753,776182
872694,256587
628412,319485
568042,123637
471429,273919
769249,900165
727528,115132
810963,679386
225806,21547
234153,25091
266417,429050
678180,879537
967358,895132
638080,167364
910412,239987
849114,768404
389416,858197
717266,340083
739490,340733
549069,900364
901928,539712
298108,913152
282303,473930
149620,491858
707409,931734
559462,706424
194509,928773
739490,265260
651801,286995
784721,373452
822218,344935
579359,237842
130881,537647
262996,635263
595838,321633
358327,953620
726279,564330
523703,547576
728770,418582
364832,747927
902987,220265
548744,596146
87569,2432
599233,872657
387669,510121
424000,812443
352411,765363
72897,73034
620071,368597
842665,715724
320924,130880
273493,188900
614024,194831
869355,476608
61360,620043
738816,598383
77613,881483
792993,377650
205188,479202
496391,819165
525679,788450
395091,49057
172353,777100
870764,722902
303729,721477
167382,133308
427996,896476
448224,606870
156511,682971
727528,265260
766681,39209
315200,821877
325636,860646
757636,875156
921418,831698
857466,880604
104577,966010
349926,401617
12803,108783
466534,667294
25005,71839
501912,579165
157518,861487
116765,583217
345442,2023
280437,291086
495766,658764
620418,10423
948820,800116
251134,557287
293480,835524
746804,915460
340979,337261
355378,519577
143089,249041
941741,803136
872286,25536
575943,511594
338193,921425
957352,215566
290856,441113
208196,599766
311295,273578
182040,560646
429180,117337
296369,562518
530028,436192
793208,714446
681559,554859
783130,938016
481985,972410
904654,220748
257001,8794
297186,642237
466839,352945
867180,160934
379609,920010
423871,57735
596666,501223
828061,824348
340846,325006
179792,201410
888702,229126
551586,562173
121033,481514
444760,830973
620562,157638
622767,901140
633990,261871
278188,928668
200481,773793
943645,217451
497245,848301
782739,688164
411175,53485
561328,958790
458764,403153
296762,830605
923512,163492
198039,869431
41104,904728
286882,500841
939600,885422
21549,918997
952461,881681
908803,942685
877185,815893
771932,536829
569425,348526
650530,891534
10083,644494
138257,355394
689921,506079
367981,934709
924883,671991
205561,652620
973192,575787
688425,86635
856031,691585
696071,354476
942782,685242
350365,92331
147051,697060
670624,954394
203988,440356
762717,963286
507205,631198
265632,939712
197704,825577
637084,769791
856787,932097
423434,518673
793224,465820
893529,769772
10068,949218
160542,830915
920853,656201
296221,267868
699033,27927
458978,712212
118016,831058
265260,739382
728778,278869
902393,976532
831132,262228
345354,169528
122924,478031
577089,48792
670142,455525
707719,87218
857329,427715
821877,4146
295406,285667
730110,426922
146921,488421
745148,648158
265260,739406
666749,46205
145800,700268
137017,817241
16579,637084
348475,357494
115136,354476
117800,371671
702265,230060
367904,893716
410277,614024
247490,155099
696704,712670
171432,853566
644560,775188
607875,374348
567380,282088
280739,679249
734820,655068
530668,853098
121093,488533
739490,780364
431704,555362
344999,869412
948501,367144
779808,631469
911002,284993
547700,572621
495347,183272
168403,110429
116009,311201
595365,363201
814664,504
435650,107651
575381,797564
379375,777524
646833,828590
208334,915020
473182,138855
354235,300375
634505,626175
940093,56022
444519,882715
350255,105087
617370,666377
196481,675980
95052,579657
61125,307860
371703,901907
52963,250124
495563,674348
703639,755880
36631,578945
808940,732468
756519,379571
82603,702086
393941,133356
658213,447210
60888,866816
678004,340733
968479,4207
746307,67032
297857,524541
716402,157638
480486,967605
149848,509114
134478,579701
713633,231298
630402,558493
598592,699977
836939,234920
151741,523634
518180,977177
579949,891493
617388,214441
202668,864562
788450,160098
399507,315200
460227,300278
538374,633217
852438,215362
513844,574362
496391,495347
165309,589421
808541,80376
715005,376532
109497,42696
348609,706759
235137,652069
337281,902175
152343,937874
693401,621380
315682,954385
431110,353213
613413,386345
533664,289330
247182,280797
179223,86117
454121,456672
130322,703270
250597,897913
72180,607856
785519,868610
855844,878511
888017,333435
437268,810942
531306,536839
282715,790765
809899,608704
234313,894509
788450,620562
96710,518230
222366,107534
397120,197496
293860,696918
241507,485149
440377,950919
140776,838139
856610,63435
28972,175735
358553,746999
874836,955835
927009,744174
315744,435650
82603,620562
946210,915507
567891,852702
189038,550533
527777,365758
862579,967120
612794,236610
881892,595
789183,782710
716402,819165
225806,246112
798081,938784
472053,185146
882648,528008
778363,339314
626538,339187
302168,651397
655912,2846
721477,380355
818676,617853
479321,854197
588673,228212
177768,841726
27908,487200
920960,250226
974042,770301
966478,28229
584503,853619
35844,860741
743924,412205
399536,901256
432962,781024
97271,696071
431898,595519
72147,235255
780364,110429
111197,205068
957841,910920
376935,267899
913790,30062
170144,261626
121337,853566
392424,408595
249878,345044
436819,53462
444136,727377
713460,224673
592535,238771
797983,341712
896967,978439
683916,107855
788040,768571
668607,337446
461660,666377
900813,908497
344695,656895
721508,967611
225586,827955
52922,867265
426685,540632
629376,470926
504742,816288
505843,959918
754856,464925
473771,606331
832878,102338
431665,272415
355821,77364
605490,293991
44777,900889
374178,218172
559519,32015
346621,322474
428546,923993
936527,525679
268032,175985
953715,295406
558355,698084
560736,551757
735655,150608
359555,120976
248738,781816
500375,257783
18715,138852
194831,771412
161868,415212
85383,568236
100551,112035
846150,231553
788583,887051
885362,683126
368497,419847
19107,292310
504342,269362
542155,188862
943722,549803
387760,905501
957984,256771
935685,342753
536069,624515
968401,775180
543788,188651
353652,117800
822137,615710
13264,704292
942462,730867
259761,43660
316791,11506
431704,495347
131992,613365
173102,882775
763114,336582
82673,935470
623164,238420
783566,937755
848509,897976
943722,549505
729973,693544
854519,20085
583673,567548
408725,292146
599449,462779
52822,594769
343741,66872
402577,821464
697597,931415
485980,304753
92502,696071
243812,967611
59789,536069
668348,658767
232379,301900
329098,446488
12952,105635
888895,673664
784510,972150
634071,595579
100348,606589
368991,644605
954910,844826
740021,735313
817406,252039
36631,940307
934709,389424
182040,80100
552117,284438
276272,305390
65535,78403
145989,740603
614024,374348
525886,340260
146581,667100
768318,410308
580024,173163
169117,87373
65825,184119
912007,114112
581055,271744
337853,151572
164633,757371
106630,497830
801187,192442
74914,92502
743967,138811
978559,392565
542238,830855
909176,768185
631198,79561
92446,219784
688425,285859
493570,272517
726626,767489
302135,740295
847560,824574
585413,524529
164602,234551
866208,375312
645684,871708
335751,476417
897581,124207
668596,973882
722921,862579
940616,340733
456882,195020
812596,333293
609439,234153
105883,426326
641253,505950
748129,160567
271144,457465
440759,286076
371807,146624
905116,378453
962186,433356
872181,956612
431704,525679
325379,60253
867816,365182
452653,869972
788002,814705
739715,66872
961540,970132
604743,334009
79561,534979
406274,14769
556140,182980
848509,851045
675017,150608
902469,241244
160586,713692
109240,205303
50301,344362
490984,674070
538150,380561
546659,960677
745715,551314
866064,313739
52358,497245
231041,32193
673021,673234
405438,387787
102316,969482
961002,249971
301789,807575
845290,868900
667212,881556
199979,867377
794650,831252
183813,480384
741432,20932
841069,433929
132154,577802
867448,475714
352700,446396
630774,740808
98570,870856
5321,48580
798314,598319
644891,845610
133829,335398
330207,375771
544050,866750
883363,552031
103709,721280
673395,99335
540583,439891
670419,366747
253726,791872
604144,920010
716402,132154
300683,289958
753864,95039
533113,476227
594473,450412
101441,140792
771655,458496
861561,950349
211295,41440
513970,564334
912007,851677
905235,591508
745585,933890
160435,891637
340733,674348
472525,78224
139174,649459
885422,717496
753911,885375
326581,135025
507889,327224
714026,570430
864401,735932
46988,110429
292655,644392
314078,188532
20767,66751
938649,134687
504952,745148
325338,486652
901140,622767
22996,721477
213488,678579
26007,399196
510482,497453
519408,340856
830650,640497
206337,837605
713186,539420
828701,235280
288569,600419
123474,41428
955411,958276
392424,126799
434487,432911
679100,188597
753147,658924
859259,852438
665264,146377
380355,265260
136077,953443
239309,367400
214426,682971
807201,765418
76072,598924
720890,744174
681513,958296
14877,454557
893999,978825
32214,568295
120354,856701
